,AGREEMENT_RK,ID_CLIENT,TARGET,ID,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
12809,67531672,106816932,0,106816932,54,1,Среднее,Вдовец/Вдова,2,0,0,1,Тюменская область,Тюменская область,Тюменская область,0,0,от 5000 до 10000 руб.,6500.0,1,0
12810,67532544,106816933,1,106816933,29,1,Среднее,Состою в браке,2,2,1,0,Магаданская область,Магаданская область,Магаданская область,1,0,от 20000 до 50000 руб.,28000.0,2,0
12811,67533565,106816934,0,106816934,35,0,Среднее,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,17000.0,2,2
12812,67533566,106816935,1,106816935,33,0,Среднее специальное,Состою в браке,2,2,1,0,Москва,Москва,Москва,1,1,свыше 50000 руб.,23000.0,2,1
12813,67533843,106816936,0,106816936,61,1,Неполное среднее,Состою в браке,0,0,0,1,Омская область,Омская область,Омская область,1,0,от 5000 до 10000 руб.,5800.0,1,0
12814,67533844,106816937,0,106816937,27,1,Среднее специальное,Не состоял в браке,1,1,1,0,Коми,Коми,Коми,1,0,от 5000 до 10000 руб.,9000.0,2,1
12815,67534299,106816938,0,106816938,25,1,Высшее,Состою в браке,0,0,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,от 20000 до 50000 руб.,9000.0,1,0
12816,67534554,106816939,0,106816939,44,1,Среднее специальное,Состою в браке,1,1,1,0,Калужская область,Калужская область,Калужская область,1,0,от 20000 до 50000 руб.,17000.0,1,1
12817,67534647,106816940,0,106816940,48,1,Среднее специальное,Не состоял в браке,1,1,1,0,Вологодская область,Вологодская область,Вологодская область,1,0,от 10000 до 20000 руб.,18000.0,1,1
12818,67534827,106816941,0,106816941,43,1,Среднее специальное,Состою в браке,1,0,1,0,Ставропольский край,Ставропольский край,Ставропольский край,0,0,от 10000 до 20000 руб.,6000.0,1,0
12819,67535549,106816942,1,106816942,48,1,Среднее,Состою в браке,2,2,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,20000.0,2,2
12820,67535579,106816943,0,106816943,31,1,Высшее,Разведен(а),0,0,1,0,Пензенская область,Пензенская область,Пензенская область,0,1,от 20000 до 50000 руб.,20000.0,1,0
12821,67535725,106816944,0,106816944,31,0,Среднее специальное,Состою в браке,1,1,1,0,Псковская область,Псковская область,Псковская область,0,0,от 20000 до 50000 руб.,25000.0,1,0
12822,67535728,106816945,0,106816945,37,1,Среднее специальное,Состою в браке,2,2,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,от 10000 до 20000 руб.,8000.0,1,0
12823,67535811,106816946,1,106816946,36,1,Неоконченное высшее,Не состоял в браке,1,1,1,0,Калининградская область,Калининградская область,Калининградская область,1,0,от 20000 до 50000 руб.,25000.0,2,2
12824,67535846,106816947,0,106816947,39,1,Высшее,Разведен(а),0,0,1,0,Красноярский край,Красноярский край,Красноярский край,1,0,от 10000 до 20000 руб.,10000.0,1,0
12825,67536040,106816948,0,106816948,27,0,Среднее,Не состоял в браке,0,0,1,0,Иркутская область,Иркутская область,Иркутская область,1,0,от 10000 до 20000 руб.,20000.0,5,5
12826,67536052,106816949,0,106816949,50,1,Среднее специальное,Не состоял в браке,0,0,1,0,Ставропольский край,Ставропольский край,Ставропольский край,1,0,от 20000 до 50000 руб.,30000.0,1,1
12827,67536170,106816950,1,106816950,46,1,Среднее специальное,Состою в браке,2,1,1,0,Вологодская область,Вологодская область,Вологодская область,0,1,от 20000 до 50000 руб.,25000.0,5,3
12828,67536278,106816951,0,106816951,41,1,Среднее,Не состоял в браке,2,1,1,0,Камчатская область,Камчатская область,Камчатская область,1,1,от 20000 до 50000 руб.,25000.0,2,2
12829,67536335,106816952,0,106816952,54,1,Высшее,Вдовец/Вдова,1,0,1,1,Коми,Коми,Коми,1,1,свыше 50000 руб.,56000.0,2,1
12830,67536928,106816953,0,106816953,54,0,Среднее,Состою в браке,2,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,от 10000 до 20000 руб.,15000.0,1,0
12831,67536973,106816954,0,106816954,31,1,Среднее специальное,Состою в браке,2,2,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,от 10000 до 20000 руб.,10000.0,1,0
12832,67536976,106816955,0,106816955,25,0,Среднее специальное,Состою в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,от 10000 до 20000 руб.,11000.0,1,1
12833,67536981,106816956,0,106816956,35,0,Среднее специальное,Состою в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,1,от 20000 до 50000 руб.,25000.0,2,1
12834,67537523,106816957,0,106816957,35,1,Высшее,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,от 10000 до 20000 руб.,23000.0,3,3
12835,67537803,106816958,0,106816958,56,1,Среднее специальное,Состою в браке,0,0,0,1,Московская область,Московская область,Московская область,0,0,от 5000 до 10000 руб.,6000.0,1,0
12836,67537803,106816958,0,106816958,56,1,Среднее специальное,Состою в браке,0,0,0,1,Московская область,Московская область,Московская область,0,0,от 5000 до 10000 руб.,6000.0,1,0
12837,67538112,106816959,0,106816959,43,0,Среднее,Состою в браке,0,0,1,0,Ульяновская область,Ульяновская область,Ульяновская область,0,0,от 20000 до 50000 руб.,15000.0,1,1
12838,67538120,106816960,0,106816960,46,1,Высшее,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,1,0,от 20000 до 50000 руб.,25000.0,4,4
